Site,Region,Plot#,Species_Code,Latin_Name,SP_Total_Cover
RPD2_B6,LI,175,VAAN,Vaccinium angustifolium,2
RPD2_B6,LI,175,PIRI,Pinus rigida,1
RPD2_B6,LI,175,CAPE,Carex pensylvanica,2
RPD2_B6,LI,175,PHAM,Phytolacca americana,1
RPD2_B6,LI,175,GABA,Gaylussacia baccata,2
RPD2_B6,LI,177,QUCO,Quercus coccinea,5
RPD2_B6,LI,177,VAPA,Vaccinium pallidum,5
RPD2_B6,LI,177,GABA,Gaylussacia baccata,2
RPD2_B6,LI,179,QUIL,Quercus ilicifolia,2
RPD2_B6,LI,179,QUAL,Quercus alba,2
RPD2_B6,LI,179,VAPA,Vaccinium pallidum,4
RPD2_B6,LI,179,GABA,Gaylussacia baccata,2
RPD2_B6,LI,179,LYMA,Lyonia mariana,2
RPD2_B6,LI,179,PIRI,Pinus rigida,1
RPD2_B6,LI,181,QUCO,Quercus coccinea,2
RPD2_B6,LI,181,QUIL,Quercus ilicifolia,3
RPD2_B6,LI,181,VAPA,Vaccinium pallidum,4
RPD2_B6,LI,181,LYMA,Lyonia mariana,3
RPD2_B6,LI,181,PIRI,Pinus rigida,1
RPD2_B6,LI,183,PIRI,Pinus rigida,2
RPD2_B6,LI,183,QUIL,Quercus ilicifolia,3
RPD2_B6,LI,183,VAPA,Vaccinium pallidum,3
RPD2_B6,LI,183,ERHI,Erechtites hieracilfolius,1
RPD2_B6,LI,183,DEPU,Dennstaedtia punctilobula,1
RPD2_B6,LI,183,DISp1,Dichanthelium sp.,1
RPD2_B6,LI,183,POUN8,Poacaea sp. 8,1
RPD2_B6,LI,185,PIRI,Pinus rigida,1
RPD2_B6,LI,185,QUCO,Quercus coccinea,7
RPD2_B6,LI,185,PHAM,Phytolacca americana,2
RPD2_B6,LI,185,DISp1,Dichanthelium sp.,4
RPD2_B6,LI,185,VAPA,Vaccinium pallidum,3
RPD2_B6,LI,185,DEPU,Dennstaedtia punctilobula,2
RPD2_B6,LI,185,CAPE,Carex pensylvanica,2
RPD2_B6,LI,185,POUN8,Poacaea sp. 8,1
RPD2_B5,LI,160,QUIL,Quercus ilicifolia,5
RPD2_B5,LI,160,QUAL,Quercus alba,5
RPD2_B5,LI,160,QUCO,Quercus coccinea,4
RPD2_B5,LI,160,VAPA,Vaccinium pallidum,4
RPD2_B5,LI,160,CAPE,Carex pensylvanica,3
RPD2_B5,LI,160,MELI,Melampyrum lineare,1
RPD2_B5,LI,162,VAPA,Vaccinium pallidum,3
RPD2_B5,LI,162,GABA,Gaylussacia baccata,2
RPD2_B5,LI,162,QUIL,Quercus ilicifolia,2
RPD2_B5,LI,162,QUAL,Quercus alba,2
RPD2_B5,LI,162,QUCO,Quercus coccinea,2
RPD2_B5,LI,164,GABA,Gaylussacia baccata,4
RPD2_B5,LI,164,VAPA,Vaccinium pallidum,5
RPD2_B5,LI,164,PIRI,Pinus rigida,1
RPD2_B5,LI,166,GABA,Gaylussacia baccata,5
RPD2_B5,LI,166,VAPA,Vaccinium pallidum,5
RPD2_B5,LI,166,PIRI,Pinus rigida,1
RPD2_B5,LI,168,VAPA,Vaccinium pallidum,3
RPD2_B5,LI,168,QUIL,Quercus ilicifolia,3
RPD2_B5,LI,168,PIRI,Pinus rigida,1
RPD2_B5,LI,168,GABA,Gaylussacia baccata,5
APB_Hoffman,ALB,910,QUVE,Quercus velutina,4
APB_Hoffman,ALB,910,RUSP,Rubus species,4
APB_Hoffman,ALB,910,CEAM,Ceanothus americanus,3
APB_Hoffman,ALB,910,CEOR,Celastrus orbiculatus,4
APB_Hoffman,ALB,910,CAPE,Carex pensylvanica,2
APB_Hoffman,ALB,910,SOUN1,Solidago unknown 1,2
APB_Hoffman,ALB,910,LYQU,Lysimachia quadrifolia,2
APB_Hoffman,ALB,910,LUPE,Lupinus perennis,2
APB_Hoffman,ALB,910,PAQU,Parthenocissus quinquefolia,3
APB_Hoffman,ALB,910,POUN17,Poacaea sp. 17,2
APB_Hoffman,ALB,908,PIRI,Pinus rigida,1
APB_Hoffman,ALB,908,PRSE,Prunus serotina,2
APB_Hoffman,ALB,908,CEOR,Celastrus orbiculatus,5
APB_Hoffman,ALB,908,RUSP,Rubus species,4
APB_Hoffman,ALB,908,FRSP,Fragaria species,2
APB_Hoffman,ALB,908,LYQU,Lysimachia quadrifolia,2
APB_Hoffman,ALB,908,CEAM,Ceanothus americanus,2
APB_Hoffman,ALB,908,COSP,Cornus species,1
APB_Hoffman,ALB,908,PAQU,Parthenocissus quinquefolia,3
APB_Hoffman,ALB,906,RUSP,Rubus species,3
APB_Hoffman,ALB,906,CEOR,Celastrus orbiculatus,4
APB_Hoffman,ALB,906,PAQU,Parthenocissus quinquefolia,4
APB_Hoffman,ALB,906,LYQU,Lysimachia quadrifolia,3
APB_Hoffman,ALB,906,OXST,Oxalis stricta,2
APB_Hoffman,ALB,906,CAPE,Carex pensylvanica,1
APB_Hoffman,ALB,906,SOUN1,Solidago unknown 1,2
APB_Hoffman,ALB,906,CEAM,Ceanothus americanus,4
APB_Hoffman,ALB,906,POUN20,Poacaea sp. 20,2
APB_Hoffman,ALB,906,CICA,Circaea canadensis,1
APB_Hoffman,ALB,906,FRSP,Fragaria species,2
APB_Hoffman,ALB,904,PIRI,Pinus rigida,2
APB_Hoffman,ALB,904,ACRU,Acer rubrum,2
APB_Hoffman,ALB,904,FRAL,Frangula alnus,2
APB_Hoffman,ALB,904,CEAM,Ceanothus americanus,4
APB_Hoffman,ALB,904,CEOR,Celastrus orbiculatus,4
APB_Hoffman,ALB,904,CAPE,Carex pensylvanica,5
APB_Hoffman,ALB,904,RUSP,Rubus species,3
APB_Hoffman,ALB,904,LYQU,Lysimachia quadrifolia,2
APB_Hoffman,ALB,904,CEST,Centaurea stoebe,1
APB_Hoffman,ALB,904,CISP,Cichorieae sp.,1
APB_Hoffman,ALB,904,SOUN1,Solidago unknown 1,1
APB_Hoffman,ALB,904,FRSP,Fragaria species,2
APB_Hoffman,ALB,902,FRSP,Fragaria species,3
APB_Hoffman,ALB,902,SOUN2,Solidago unknown 2,2
APB_Hoffman,ALB,902,CEOR,Celastrus orbiculatus,4
APB_Hoffman,ALB,902,PAQU,Parthenocissus quinquefolia,4
APB_Hoffman,ALB,902,LUPE,Lupinus perennis,1
APB_Hoffman,ALB,902,LYQU,Lysimachia quadrifolia,1
APB_Hoffman,ALB,902,RUSP,Rubus species,3
APB_Hoffman,ALB,902,MOFI,Monarda fistulosa,2
APB_Hoffman,ALB,902,PODE,Populus deltoides,2
APB_Hoffman,ALB,900,PIRI,Pinus rigida,2
APB_Hoffman,ALB,900,CEOR,Celastrus orbiculatus,3
APB_Hoffman,ALB,900,RUSP,Rubus species,4
APB_Hoffman,ALB,900,SOUN1,Solidago unknown 1,2
APB_Hoffman,ALB,900,LOSP,Lonicera sp.,2
APB_Hoffman,ALB,900,LYQU,Lysimachia quadrifolia,3
APB_Hoffman,ALB,900,CEAM,Ceanothus americanus,2
APB_Hoffman,ALB,900,CAPE,Carex pensylvanica,1
APB_Hoffman,ALB,900,FRSP,Fragaria species,2
APB_Hoffman,ALB,900,PRSE,Prunus serotina,1
APB_Hoffman,ALB,900,HISP1,Hieracium species 1,2
APB_Hoffman,ALB,900,RHGL,Rhus glabra,2
APB_Hoffman,ALB,900,DECA,Desmodium canadense,1
APB_Hoffman,ALB,898,SOUN1,Solidago unknown 1,2
APB_Hoffman,ALB,898,CEOR,Celastrus orbiculatus,4
APB_Hoffman,ALB,898,PAQU,Parthenocissus quinquefolia,2
APB_Hoffman,ALB,898,CEAM,Ceanothus americanus,4
APB_Hoffman,ALB,898,FRSP,Fragaria species,2
APB_Hoffman,ALB,898,OXST,Oxalis stricta,1
APB_Hoffman,ALB,898,RUSP,Rubus species,2
APB_Hoffman,ALB,898,VEOF,Veronica officinalis,2
APB_Hoffman,ALB,898,CAPE,Carex pensylvanica,1
APB_Hoffman,ALB,898,LOSP,Lonicera sp.,1
APB_Hoffman,ALB,898,LYCI,Lysimachia ciliata,1
APB_Hoffman,ALB,896,ACRU,Acer rubrum,1
APB_Hoffman,ALB,896,PAQU,Parthenocissus quinquefolia,2
APB_Hoffman,ALB,896,CEAM,Ceanothus americanus,3
APB_Hoffman,ALB,896,SOUN1,Solidago unknown 1,4
APB_Hoffman,ALB,896,CEOR,Celastrus orbiculatus,3
APB_Hoffman,ALB,896,RUSP,Rubus species,3
APB_Hoffman,ALB,896,COAM,Corylus americana,2
APB_Hoffman,ALB,896,RHGL,Rhus glabra,2
APB_Hoffman,ALB,896,CICA,Circaea canadensis,2
APB_Hoffman,ALB,894,RUSP,Rubus species,4
APB_Hoffman,ALB,894,RHGL,Rhus glabra,2
APB_Hoffman,ALB,894,CEOR,Celastrus orbiculatus,3
APB_Hoffman,ALB,894,DECA,Desmodium canadense,4
APB_Hoffman,ALB,894,FRSP,Fragaria species,2
APB_Hoffman,ALB,894,CEAM,Ceanothus americanus,2
APB_Hoffman,ALB,894,VIAE,Vitis aestivalis,3
APB_Hoffman,ALB,892,CEOR,Celastrus orbiculatus,7
APB_Hoffman,ALB,892,CEAM,Ceanothus americanus,4
APB_Hoffman,ALB,892,RUSP,Rubus species,3
APB_Hoffman,ALB,892,SORU,Solidago rugosa,2
APB_Hoffman,ALB,892,PAQU,Parthenocissus quinquefolia,3
APB_Hoffman,ALB,892,OXST,Oxalis stricta,1
APB_Hoffman,ALB,892,RHHI,Rhus hirta,3
APB_Hoffman,ALB,890,RUSP,Rubus species,2
APB_Hoffman,ALB,890,PAQU,Parthenocissus quinquefolia,3
APB_Hoffman,ALB,890,VIAE,Vitis aestivalis,4
APB_Hoffman,ALB,890,CEOR,Celastrus orbiculatus,4
APB_Hoffman,ALB,890,LYQU,Lysimachia quadrifolia,1
APB_Hoffman,ALB,890,SOUN1,Solidago unknown 1,3
APB_Hoffman,ALB,890,RHGL,Rhus glabra,3
APB_Hoffman,ALB,890,OXST,Oxalis stricta,1
APB_Hoffman,ALB,890,SOUN4,Solidago unknown 4,2
APB_HuckMound,ALB,794,QUIL,Quercus ilicifolia,5
APB_HuckMound,ALB,794,VAPA,Vaccinium pallidum,2
APB_HuckMound,ALB,794,GABA,Gaylussacia baccata,4
APB_HuckMound,ALB,794,ARME,Aronia melanocarpa,2
APB_HuckMound,ALB,794,CAPE,Carex pensylvanica,1
APB_HuckMound,ALB,794,ARNU,Aralia nudicaulis,3
APB_HuckMound,ALB,792,QUPR,Quercus prinoides,4
APB_HuckMound,ALB,792,GABA,Gaylussacia baccata,4
APB_HuckMound,ALB,792,VAPA,Vaccinium pallidum,2
APB_HuckMound,ALB,792,LYQU,Lysimachia quadrifolia,1
APB_HuckMound,ALB,792,PTAQ,Pteridium aquilinum,4
APB_HuckMound,ALB,792,RUSP,Rubus species,2
APB_HuckMound,ALB,790,GABA,Gaylussacia baccata,4
APB_HuckMound,ALB,790,VAPA,Vaccinium pallidum,3
APB_HuckMound,ALB,790,QUIL,Quercus ilicifolia,7
APB_HuckMound,ALB,788,QUIL,Quercus ilicifolia,8
APB_HuckMound,ALB,788,GABA,Gaylussacia baccata,3
APB_HuckMound,ALB,788,VAPA,Vaccinium pallidum,1
APB_HuckMound,ALB,786,GABA,Gaylussacia baccata,6
APB_HuckMound,ALB,786,CAPE,Carex pensylvanica,2
APB_HuckMound,ALB,786,VAPA,Vaccinium pallidum,3
APB_HuckMound,ALB,786,MELI,Melampyrum lineare,1
APB_HuckMound,ALB,784,PRVI,Prunus virginiana,2
APB_HuckMound,ALB,784,GABA,Gaylussacia baccata,5
APB_HuckMound,ALB,784,VAPA,Vaccinium pallidum,5
APB_HuckMound,ALB,784,LYQU,Lysimachia quadrifolia,2
APB_HuckMound,ALB,784,CAPE,Carex pensylvanica,1
APB_HuckMound,ALB,784,COSP,Cornus species,2
APB_HuckMound,ALB,784,POUN11,Poacaea sp. 11,1
APB_HuckMound,ALB,782,VAAN,Vaccinium angustifolium,2
APB_HuckMound,ALB,782,CAPE,Carex pensylvanica,2
APB_HuckMound,ALB,782,QUPR,Quercus prinoides,6
APB_HuckMound,ALB,782,COPE,Comptonia peregrina,1
APB_HuckMound,ALB,782,SAAL,Sassafras albidum,1
APB_HuckMound,ALB,782,ARME,Aronia melanocarpa,2
APB_HuckMound,ALB,782,PTAQ,Pteridium aquilinum,4
APB_HuckMound,ALB,782,RHGL,Rhus glabra,4
APB_HuckMound,ALB,780,GABA,Gaylussacia baccata,6
APB_HuckMound,ALB,780,PTAQ,Pteridium aquilinum,3
APB_HuckMound,ALB,780,ACRU,Acer rubrum,1
APB_HuckMound,ALB,780,ARNU,Aralia nudicaulis,3
APB_HuckMound,ALB,780,VAAN,Vaccinium angustifolium,4
APB_HuckMound,ALB,780,RUSP,Rubus species,2
APB_HuckMound,ALB,780,CEOR,Celastrus orbiculatus,1
APB_HuckMound,ALB,780,LYQU,Lysimachia quadrifolia,1
APB_HuckMound,ALB,778,DILO,Diervilla lonicera,5
APB_HuckMound,ALB,778,PTAQ,Pteridium aquilinum,3
APB_HuckMound,ALB,778,GABA,Gaylussacia baccata,2
APB_HuckMound,ALB,778,QUIL,Quercus ilicifolia,3
APB_HuckMound,ALB,778,LYQU,Lysimachia quadrifolia,1
APB_HuckMound,ALB,778,ARNU,Aralia nudicaulis,2
APB_HuckMound,ALB,778,CAPE,Carex pensylvanica,1
APB_HuckMound,ALB,778,VAAN,Vaccinium angustifolium,4
APB_HuckMound,ALB,778,LIPH,Lilium philadelphicum,1
APB_HuckMound,ALB,776,QUPR,Quercus prinoides,6
APB_HuckMound,ALB,776,CEAM,Ceanothus americanus,4
APB_HuckMound,ALB,776,CAPE,Carex pensylvanica,1
APB_HuckMound,ALB,776,RUSP,Rubus species,3
APB_HuckMound,ALB,776,POUN15,Poacaea sp. 15,2
APB_HuckMound,ALB,776,VAAN,Vaccinium angustifolium,3
APB_HuckMound,ALB,774,QUIL,Quercus ilicifolia,6
APB_HuckMound,ALB,774,QUPR,Quercus prinoides,6
APB_HuckMound,ALB,774,GABA,Gaylussacia baccata,2
APB_HuckMound,ALB,774,PTAQ,Pteridium aquilinum,4
APB_HuckMound,ALB,774,RUSP,Rubus species,3
APB_HuckMound,ALB,774,CAPE,Carex pensylvanica,1
APB_HuckMound,ALB,774,LYQU,Lysimachia quadrifolia,2
APB_Fowlers,ALB,817,RHGL,Rhus glabra,5
APB_Fowlers,ALB,817,CEOR,Celastrus orbiculatus,5
APB_Fowlers,ALB,817,PTAQ,Pteridium aquilinum,3
APB_Fowlers,ALB,817,COAM,Corylus americana,4
APB_Fowlers,ALB,817,VAPA,Vaccinium pallidum,2
APB_Fowlers,ALB,817,RUSP,Rubus species,2
APB_Fowlers,ALB,817,CAPE,Carex pensylvanica,2
APB_Fowlers,ALB,817,LYQU,Lysimachia quadrifolia,2
APB_Fowlers,ALB,815,PRSE,Prunus serotina,2
APB_Fowlers,ALB,815,QUCO,Quercus coccinea,2
APB_Fowlers,ALB,815,RHGL,Rhus glabra,4
APB_Fowlers,ALB,815,ROPS,Robinia pseudoacacia,2
APB_Fowlers,ALB,815,CEOR,Celastrus orbiculatus,4
APB_Fowlers,ALB,815,CEAM,Ceanothus americanus,4
APB_Fowlers,ALB,815,LYQU,Lysimachia quadrifolia,2
APB_Fowlers,ALB,815,RUSP,Rubus species,4
APB_Fowlers,ALB,813,ROPS,Robinia pseudoacacia,1
APB_Fowlers,ALB,813,RUSP,Rubus species,2
APB_Fowlers,ALB,813,OSCL,Osmunda claytoniana,5
APB_Fowlers,ALB,813,CEOR,Celastrus orbiculatus,1
APB_Fowlers,ALB,813,OCAC,Oclemena acuminata,1
APB_Fowlers,ALB,811,PRSE,Prunus serotina,1
APB_Fowlers,ALB,811,RUSP,Rubus species,4
APB_Fowlers,ALB,811,PTAQ,Pteridium aquilinum,3
APB_Fowlers,ALB,811,CEOR,Celastrus orbiculatus,2
APB_Fowlers,ALB,811,GABA,Gaylussacia baccata,2
APB_Fowlers,ALB,809,PTAQ,Pteridium aquilinum,4
APB_Fowlers,ALB,809,RHGL,Rhus glabra,3
APB_Fowlers,ALB,809,ROCA,Rosa carolina,1
APB_Fowlers,ALB,809,LYQU,Lysimachia quadrifolia,2
APB_Fowlers,ALB,809,CAPE,Carex pensylvanica,2
APB_Fowlers,ALB,809,CEAM,Ceanothus americanus,3
APB_Fowlers,ALB,809,POUN19,Poacaea sp. 19,3
APB_Fowlers,ALB,809,POUN11,Poacaea sp. 11,1
APB_Fowlers,ALB,807,RUSP,Rubus species,5
APB_Fowlers,ALB,807,RHGL,Rhus glabra,2
APB_Fowlers,ALB,807,SORU,Solidago rugosa,2
APB_Fowlers,ALB,807,PAQU,Parthenocissus quinquefolia,3
APB_Fowlers,ALB,807,POUN18,Poacaea sp. 18,4
APB_Fowlers,ALB,807,SOUN1,Solidago unknown 1,1
APB_Fowlers,ALB,805,QUIL,Quercus ilicifolia,1
APB_Fowlers,ALB,805,QUPR,Quercus prinoides,1
APB_Fowlers,ALB,805,VIRI,Vistis riparia,1
APB_Fowlers,ALB,805,CEOR,Celastrus orbiculatus,4
APB_Fowlers,ALB,805,SORU,Solidago rugosa,2
APB_Fowlers,ALB,805,QUCO,Quercus coccinea,5
APB_Fowlers,ALB,805,PAQU,Parthenocissus quinquefolia,4
APB_Fowlers,ALB,805,POUN17,Poacaea sp. 17,3
APB_Fowlers,ALB,805,SOSP,Solidago species,2
APB_Fowlers,ALB,805,LYQU,Lysimachia quadrifolia,1
APB_Fowlers,ALB,805,RUSP,Rubus species,2
APB_Fowlers,ALB,803,RUSP,Rubus species,5
APB_Fowlers,ALB,803,RHGL,Rhus glabra,3
APB_Fowlers,ALB,803,ACMI,Achillea millefolium,2
APB_Fowlers,ALB,803,LYCI,Lysimachia ciliata,1
APB_Fowlers,ALB,803,CEOR,Celastrus orbiculatus,2
APB_Fowlers,ALB,803,POUN17,Poacaea sp. 17,2
APB_Fowlers,ALB,803,SORU,Solidago rugosa,2
APB_Fowlers,ALB,803,LYQU,Lysimachia quadrifolia,2
APB_Fowlers,ALB,801,QUCO,Quercus coccinea,5
APB_Fowlers,ALB,801,RUSP,Rubus species,2
APB_Fowlers,ALB,801,LECA,Lespedeza capitata,2
APB_Fowlers,ALB,801,LYQU,Lysimachia quadrifolia,2
APB_Fowlers,ALB,801,ARME,Aronia melanocarpa,1
APB_Fowlers,ALB,801,CAPE,Carex pensylvanica,2
APB_Fowlers,ALB,801,POUN17,Poacaea sp. 17,5
APB_Fowlers,ALB,801,FOUN4,Forb unknown 4,1
APB_Fowlers,ALB,801,BOCY,Boehmeria cylindrica,1
APB_Fowlers,ALB,799,SORU,Solidago rugosa,3
APB_Fowlers,ALB,799,RUSP,Rubus species,4
APB_Fowlers,ALB,799,LOSP,Lonicera sp.,5
APB_Fowlers,ALB,799,CEOR,Celastrus orbiculatus,3
APB_Fowlers,ALB,799,POUN10,Poacaea sp. 10,2
APB_Fowlers,ALB,799,POUN16,Poacaea sp. 16,3
APB_Fowlers,ALB,799,PAQU,Parthenocissus quinquefolia,2
APB_Fowlers,ALB,799,VIRI,Vistis riparia,2
APB_Fowlers,ALB,797,RUSP,Rubus species,4
APB_Fowlers,ALB,797,PTAQ,Pteridium aquilinum,4
APB_Fowlers,ALB,797,CAPE,Carex pensylvanica,4
APB_Fowlers,ALB,797,CAUN11,Carex unknown 11,3
APB_Fowlers,ALB,797,LYQU,Lysimachia quadrifolia,1
APB_Fowlers,ALB,797,BOCY,Boehmeria cylindrica,2
APB_Fowlers,ALB,797,PAQU,Parthenocissus quinquefolia,3
CE_B7_D,MA,523,QUIL,Quercus ilicifolia,5
CE_B7_D,MA,523,GABA,Gaylussacia baccata,4
CE_B7_D,MA,523,PRSE,Prunus serotina,3
CE_B7_D,MA,523,PTAQ,Pteridium aquilinum,3
CE_B7_D,MA,523,VAPA,Vaccinium pallidum,3
CE_B7_D,MA,523,GAPR,Gaultheria procumbens,3
CE_B7_D,MA,523,VAAN,Vaccinium angustifolium,2
CE_B7_D,MA,523,MELI,Melampyrum lineare,1
CE_B7_D,MA,521,KAAN,Kalmia angustifolium,2
CE_B7_D,MA,521,VAPA,Vaccinium pallidum,2
CE_B7_D,MA,521,PTAQ,Pteridium aquilinum,4
CE_B7_D,MA,521,GAPR,Gaultheria procumbens,3
CE_B7_D,MA,521,VAAN,Vaccinium angustifolium,2
CE_B7_D,MA,521,CAPE,Carex pensylvanica,2
CE_B7_D,MA,521,RUSP,Rubus species,1
CE_B7_D,MA,521,SMGL,Smilax glauca,1
CE_B7_D,MA,519,QUIL,Quercus ilicifolia,3
CE_B7_D,MA,519,GABA,Gaylussacia baccata,3
CE_B7_D,MA,519,QUCO,Quercus coccinea,3
CE_B7_D,MA,519,VAPA,Vaccinium pallidum,3
CE_B7_D,MA,519,GAPR,Gaultheria procumbens,3
CE_B7_D,MA,519,ARNU,Aralia nudicaulis,2
CE_B7_D,MA,519,KAAN,Kalmia angustifolium,2
CE_B7_D,MA,519,UVSE,Uvularia sessilifolia,1
CE_B7_D,MA,517,VAPA,Vaccinium pallidum,5
CE_B7_D,MA,517,GABA,Gaylussacia baccata,5
CE_B7_D,MA,517,GAPR,Gaultheria procumbens,3
CE_B7_D,MA,517,PTAQ,Pteridium aquilinum,3
CE_B7_D,MA,517,SAAL,Sassafras albidum,1
CE_B7_D,MA,515,PIRI,Pinus rigida,1
CE_B7_D,MA,515,QUIL,Quercus ilicifolia,5
CE_B7_D,MA,515,PTAQ,Pteridium aquilinum,5
CE_B7_D,MA,515,GABA,Gaylussacia baccata,3
CE_B7_D,MA,515,VAPA,Vaccinium pallidum,5
CE_B7_D,MA,515,GAPR,Gaultheria procumbens,4
CE_B7_D,MA,515,KAAN,Kalmia angustifolium,2
CE_B7_D,MA,513,QUIL,Quercus ilicifolia,5
CE_B7_D,MA,513,VAPA,Vaccinium pallidum,3
CE_B7_D,MA,513,GABA,Gaylussacia baccata,4
CE_B7_D,MA,513,GAPR,Gaultheria procumbens,3
CE_B7_D,MA,513,PTAQ,Pteridium aquilinum,5
CE_B7_D,MA,511,QUIL,Quercus ilicifolia,4
CE_B7_D,MA,511,GABA,Gaylussacia baccata,4
CE_B7_D,MA,511,VAPA,Vaccinium pallidum,3
CE_B7_D,MA,511,GAPR,Gaultheria procumbens,3
CE_B7_D,MA,511,KAAN,Kalmia angustifolium,2
CE_B7_D,MA,509,QUPR,Quercus prinoides,2
CE_B7_D,MA,509,QUIL,Quercus ilicifolia,5
CE_B7_D,MA,509,PTAQ,Pteridium aquilinum,5
CE_B7_D,MA,509,GABA,Gaylussacia baccata,4
CE_B7_D,MA,509,VAPA,Vaccinium pallidum,5
CE_B7_D,MA,509,GAPR,Gaultheria procumbens,3
CE_B7_D,MA,509,VAAN,Vaccinium angustifolium,2
CE_B7_D,MA,509,ARNU,Aralia nudicaulis,2
CE_B7_D,MA,507,PTAQ,Pteridium aquilinum,5
CE_B7_D,MA,507,GABA,Gaylussacia baccata,4
CE_B7_D,MA,507,GAPR,Gaultheria procumbens,2
CE_B7_D,MA,507,VAAN,Vaccinium angustifolium,5
CE_B7_D,MA,507,VAPA,Vaccinium pallidum,3
CE_B7_D,MA,505,GABA,Gaylussacia baccata,4
CE_B7_D,MA,505,KAAN,Kalmia angustifolium,3
CE_B7_D,MA,505,VAPA,Vaccinium pallidum,3
CE_B7_D,MA,505,GAPR,Gaultheria procumbens,3
CE_B7_D,MA,505,SAAL,Sassafras albidum,1
CE_B7_D,MA,505,VAAN,Vaccinium angustifolium,2
CE_B7_D,MA,505,PTAQ,Pteridium aquilinum,4
CE_B7_D,MA,503,PTAQ,Pteridium aquilinum,5
CE_B7_D,MA,503,GABA,Gaylussacia baccata,3
CE_B7_D,MA,503,GAPR,Gaultheria procumbens,3
CE_B7_D,MA,503,KAAN,Kalmia angustifolium,2
CE_B7_D,MA,503,VAPA,Vaccinium pallidum,3
CE_B7_D,MA,503,QUIL,Quercus ilicifolia,3
CE_B7_D,MA,503,MELI,Melampyrum lineare,1
CE_B7_D,MA,503,UVSE,Uvularia sessilifolia,1
CE_B7_D,MA,503,VAAN,Vaccinium angustifolium,2
